"Accuracy"	"Kappa"	"AccuracyLower"	"AccuracyUpper"	"AccuracyNull"	"AccuracyPValue"	"McnemarPValue"	"method"
"1"	0.656424581005587	0.428827146081407	0.604695575286553	0.705541215595221	0.513966480446927	3.5311898951448e-08	NA	"TDM"
"2"	0.647222222222222	0.362947274551332	0.595419607914674	0.69658051516687	0.513888888888889	2.21106888773331e-07	NA	"QN"
"3"	0.575	0.382760320946703	0.522104328591575	0.62665189368479	0.511111111111111	0.00873470392947466	NA	"LOG"
